ID,Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter,Timestamp,Outcome,Age at Intake,Age Unknown,Adopted,Intake Month,Adopted Prob,Adoption Prob %
46151,2025 Oct 31 06:43:00 PM,15847,Pumpkin Spice,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-08-05,2025-09-23 14:28:00,38,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
46141,2025 Oct 31 05:03:00 PM,17262,Nala,Adopted,,Cat,Female,Yes,Domestic Long Hair,Orange Tabby,White,2020-10-24,2025-10-24 12:32:00,7,2026 Sep 12 12:16:21 AM,Adopted,60.0,0,1,10,0.6048034934497817,60.48
46106,2025 Oct 31 02:22:00 PM,15242,Puff,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Smoke,2025-08-20,2025-10-30 18:08:00,1,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
46105,2025 Oct 31 02:20:00 PM,16510,Hot Cocoa,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2025-08-20,2025-10-08 13:24:00,23,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
46098,2025 Oct 31 02:05:00 PM,17412,Astrid,Transfer Out,,Cat,Female,Yes,Domestic Medium Hair,Brown Tabby,Unknown,2024-10-28,2025-10-27 21:55:00,4,2026 Sep 12 12:16:21 AM,Transferred,12.0,0,0,10,0.7666666666666667,76.67
46095,2025 Oct 31 01:46:00 PM,17181,,Transfer Out,,Cat,Male,No,Sphynx,Flame Point,Unknown,2025-08-11,2025-10-22 14:37:00,9,2026 Sep 12 12:16:21 AM,Transferred,2.0,0,0,10,0.044036697247706424,4.4
46094,2025 Oct 31 01:46:00 PM,17180,,Transfer Out,,Cat,Female,No,Sphynx,Torti Point,Unknown,2025-08-11,2025-10-22 14:37:00,9,2026 Sep 12 12:16:21 AM,Transferred,2.0,0,0,10,0.015873015873015872,1.59
46088,2025 Oct 31 01:07:52 PM,16533,Carmen,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,Unknown,2024-10-09,2025-10-09 10:44:00,22,2026 Sep 12 12:16:21 AM,Adopted,12.0,0,1,10,0.7666666666666667,76.67
46058,2025 Oct 31 11:50:00 AM,17465,Dale,Reclaimed,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2025-06-29,2025-10-29 11:48:00,2,2026 Sep 12 12:16:21 AM,Returned to owner,4.0,0,0,10,0.044036697247706424,4.4
46055,2025 Oct 31 11:36:00 AM,16816,,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2021-10-14,2025-10-14 15:49:00,17,2026 Sep 12 12:16:21 AM,Return to habitat,48.0,0,0,10,0.6048034934497817,60.48
46004,2025 Oct 31 07:38:00 AM,17375,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Blue Tabby,White,2023-10-27,2025-10-27 12:16:00,4,2026 Sep 12 12:16:21 AM,Transferred,24.0,0,0,10,0.015873015873015872,1.59
46003,2025 Oct 31 07:38:00 AM,17272,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Torbie,Unknown,2023-10-24,2025-10-24 14:53:00,7,2026 Sep 12 12:16:21 AM,Transferred,24.0,0,0,10,0.015873015873015872,1.59
46002,2025 Oct 31 07:38:00 AM,17228,Jackie,Transfer Out,,Cat,Female,No,Domestic Shorthair,Lynx Point,Unknown,2024-10-23,2025-10-23 14:26:00,8,2026 Sep 12 12:16:21 AM,Transferred,12.0,0,0,10,0.015873015873015872,1.59
46001,2025 Oct 31 07:38:00 AM,17156,Squash,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2025-02-23,2025-10-22 12:11:00,9,2026 Sep 12 12:16:21 AM,Transferred,8.0,0,0,10,0.015873015873015872,1.59
46000,2025 Oct 31 07:38:00 AM,17400,,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2024-10-27,2025-10-27 16:18:00,4,2026 Sep 12 12:16:21 AM,Transferred,12.0,0,0,10,0.044036697247706424,4.4
45999,2025 Oct 31 07:38:00 AM,17401,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2023-10-27,2025-10-27 16:18:00,4,2026 Sep 12 12:16:21 AM,Transferred,24.0,0,0,10,0.044036697247706424,4.4
45989,2025 Oct 30 06:48:16 PM,13250,Barry,Adopted,,Cat,Male,Yes,Domestic Shorthair,Lilac Point,Tabby,2025-05-01,2025-08-04 11:03:00,87,2026 Sep 12 12:16:21 AM,Adopted,3.0,0,1,8,0.9895138226882746,98.95
45988,2025 Oct 30 06:45:00 PM,13495,Lenny,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2025-04-24,2025-08-08 11:22:00,83,2026 Sep 12 12:16:21 AM,Adopted,4.0,0,1,8,0.9047619047619048,90.48
45984,2025 Oct 30 06:32:19 PM,15241,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2025-08-20,2025-09-10 15:55:00,50,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45983,2025 Oct 30 06:18:20 PM,17254,Finn,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2024-10-24,2025-10-24 11:17:00,6,2026 Sep 12 12:16:21 AM,Adopted,12.0,0,1,10,0.7666666666666667,76.67
45982,2025 Oct 30 06:17:05 PM,17255,Spanky,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue Tabby,White,2024-04-24,2025-10-24 11:17:00,6,2026 Sep 12 12:16:21 AM,Adopted,18.0,0,1,10,0.7666666666666667,76.67
45978,2025 Oct 30 05:53:19 PM,16814,,Adopted,,Cat,Female,Yes,Domestic Medium Hair,Brown Tabby,Unknown,2025-08-14,2025-10-14 15:29:00,16,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45968,2025 Oct 30 05:04:31 PM,15113,Candy Corn,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-08-27,2025-09-08 12:17:00,52,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45967,2025 Oct 30 05:03:00 PM,16974,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2025-10-04,2025-10-18 15:49:00,12,2026 Sep 12 12:16:21 AM,Transferred,0.0,0,0,10,0.044036697247706424,4.4
45964,2025 Oct 30 05:00:00 PM,10173,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Blue,Unknown,2025-04-08,2025-06-17 12:32:00,135,2026 Sep 12 12:16:21 AM,Transferred,2.0,0,0,6,0.044036697247706424,4.4
45950,2025 Oct 30 04:40:14 PM,16031,Ichabod,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Black,White,2025-08-17,2025-09-28 15:42:00,32,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45932,2025 Oct 30 03:10:38 PM,15165,,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Blue,White,2025-09-02,2025-09-09 14:29:00,51,2026 Sep 12 12:16:21 AM,Adopted,0.0,0,1,9,0.9895138226882746,98.95
45878,2025 Oct 30 11:21:00 AM,17320,,Unassisted Death,,Kitten,Unknown,Unknown,Domestic Shorthair,White,Unknown,2025-10-12,2025-10-26 08:16:00,4,2026 Sep 12 12:16:21 AM,Death,0.0,0,0,10,0.0,0.0
45853,2025 Oct 30 09:12:00 AM,17258,,Transfer Out,,Cat,Unknown,Unknown,Siamese,Lynx Point,Unknown,2023-10-24,2025-10-24 11:23:00,6,2026 Sep 12 12:16:21 AM,Transferred,24.0,0,0,10,0.015873015873015872,1.59
45852,2025 Oct 30 09:12:00 AM,17265,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Unknown,2022-10-24,2025-10-24 12:57:00,6,2026 Sep 12 12:16:21 AM,Transferred,36.0,0,0,10,0.015873015873015872,1.59
45851,2025 Oct 30 09:12:00 AM,17257,Luna,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Blue Tabby,White,2025-01-24,2025-10-24 11:25:00,6,2026 Sep 12 12:16:21 AM,Transferred,9.0,0,0,10,0.015873015873015872,1.59
45850,2025 Oct 30 09:12:00 AM,17111,Rascal,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2025-01-22,2025-10-21 13:09:00,9,2026 Sep 12 12:16:21 AM,Transferred,9.0,0,0,10,0.015873015873015872,1.59
45849,2025 Oct 30 09:12:00 AM,17259,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2023-10-24,2025-10-24 11:29:00,6,2026 Sep 12 12:16:21 AM,Transferred,24.0,0,0,10,0.015873015873015872,1.59
45848,2025 Oct 30 09:12:00 AM,17256,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2025-01-27,2025-10-24 11:20:00,6,2026 Sep 12 12:16:21 AM,Transferred,9.0,0,0,10,0.015873015873015872,1.59
45837,2025 Oct 29 08:25:00 PM,15671,Dory,Euthanized,Neurological,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2024-09-20,2025-10-29 20:25:00,0,2026 Sep 12 12:16:21 AM,Death,13.0,0,0,10,0.7666666666666667,76.67
45832,2025 Oct 29 06:49:00 PM,17207,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,White,2025-07-09,2025-10-23 11:25:00,6,2026 Sep 12 12:16:21 AM,Adopted,3.0,0,1,10,0.9895138226882746,98.95
45830,2025 Oct 29 06:48:00 PM,17105,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2025-10-11,2025-10-21 12:51:00,8,2026 Sep 12 12:16:21 AM,Transferred,0.0,0,0,10,0.044036697247706424,4.4
45829,2025 Oct 29 06:47:00 PM,17029,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Other,Unknown,2025-09-08,2025-10-20 12:08:00,9,2026 Sep 12 12:16:21 AM,Transferred,1.0,0,0,10,0.044036697247706424,4.4
45828,2025 Oct 29 06:46:00 PM,16881,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2025-09-01,2025-10-16 11:24:00,13,2026 Sep 12 12:16:21 AM,Transferred,1.0,0,0,10,0.044036697247706424,4.4
45827,2025 Oct 29 06:46:00 PM,16880,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2025-09-01,2025-10-16 11:24:00,13,2026 Sep 12 12:16:21 AM,Transferred,1.0,0,0,10,0.044036697247706424,4.4
45815,2025 Oct 29 06:15:41 PM,14425,Honda,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2025-05-27,2025-08-27 12:20:00,63,2026 Sep 12 12:16:21 AM,Adopted,3.0,0,1,8,0.9895138226882746,98.95
45813,2025 Oct 29 06:04:25 PM,15609,Mayhem,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Blue,Unknown,2025-07-18,2025-09-18 14:27:00,41,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,9,0.9895138226882746,98.95
45812,2025 Oct 29 06:03:46 PM,15608,Mischief,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Chocolate,Unknown,2025-07-18,2025-09-18 14:27:00,41,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,9,0.9895138226882746,98.95
45811,2025 Oct 29 05:57:18 PM,17028,Yuletide,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-05-13,2025-10-20 11:42:00,9,2026 Sep 12 12:16:21 AM,Adopted,5.0,0,1,10,0.9047619047619048,90.48
45809,2025 Oct 29 05:47:13 PM,13251,Captain,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Lynx Point,Tabby,2025-05-01,2025-08-04 11:03:00,86,2026 Sep 12 12:16:21 AM,Adopted,3.0,0,1,8,0.9895138226882746,98.95
45804,2025 Oct 29 05:24:00 PM,16185,,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2025-09-07,2025-10-01 13:14:00,28,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,10,0.9895138226882746,98.95
45803,2025 Oct 29 05:18:06 PM,16275,Velvet,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Blue,Unknown,2023-10-03,2025-10-03 11:30:00,26,2026 Sep 12 12:16:21 AM,Adopted,24.0,0,1,10,0.7666666666666667,76.67
45802,2025 Oct 29 05:16:00 PM,9932,Cheese,Adopted,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,Unknown,2024-06-26,2025-06-26 13:30:00,125,2026 Sep 12 12:16:21 AM,Adopted,12.0,0,1,6,0.7666666666666667,76.67
45795,2025 Oct 29 05:03:43 PM,15166,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,Unknown,2025-09-02,2025-09-19 11:38:00,40,2026 Sep 12 12:16:21 AM,Adopted,0.0,0,1,9,0.9895138226882746,98.95
45794,2025 Oct 29 05:03:00 PM,15168,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torti Point,Unknown,2025-09-02,2025-09-09 14:33:00,50,2026 Sep 12 12:16:21 AM,Adopted,0.0,0,1,9,0.9895138226882746,98.95
45791,2025 Oct 29 04:57:27 PM,17047,Taffy,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-08-11,2025-10-20 14:48:00,9,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45782,2025 Oct 29 04:31:04 PM,17031,Elfie,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2025-02-20,2025-10-20 12:43:00,9,2026 Sep 12 12:16:21 AM,Adopted,8.0,0,1,10,0.9047619047619048,90.48
45781,2025 Oct 29 04:30:24 PM,17032,Twinkle,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2025-03-20,2025-10-20 12:43:00,9,2026 Sep 12 12:16:21 AM,Adopted,7.0,0,1,10,0.9047619047619048,90.48
45774,2025 Oct 29 04:14:00 PM,16717,Gemma,Transfer Out,,Cat,Female,No,Domestic Shorthair,Calico,Unknown,2023-10-13,2025-10-13 12:30:00,16,2026 Sep 12 12:16:21 AM,Transferred,24.0,0,0,10,0.015873015873015872,1.59
45773,2025 Oct 29 04:14:18 PM,17048,Razzle,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Silver,Tabby,2025-08-11,2025-10-20 14:48:00,9,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45731,2025 Oct 29 01:02:10 PM,14175,Thor,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Brown Tabby,Unknown,2025-07-15,2025-08-22 14:59:00,68,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,8,0.9895138226882746,98.95
45730,2025 Oct 29 01:02:07 PM,14177,Apollo,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Brown Tabby,Unknown,2025-07-11,2025-08-22 14:59:00,68,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,8,0.9895138226882746,98.95
45729,2025 Oct 29 01:00:51 PM,6033,Simone,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,2017-09-04,2024-05-10 00:00:00,537,2026 Sep 12 12:16:21 AM,Adopted,80.0,0,1,5,0.6048034934497817,60.48
45706,2025 Oct 29 12:29:18 PM,15645,Snicker,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,Unknown,2025-08-08,2025-09-19 11:55:00,40,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45705,2025 Oct 29 12:29:06 PM,15642,Doodle,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Brown,2025-08-08,2025-09-19 11:55:00,40,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45704,2025 Oct 29 12:26:26 PM,16140,Carrie,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Torbie,Unknown,2025-08-26,2025-09-30 15:06:00,29,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45700,2025 Oct 29 12:05:00 PM,17297,,Euthanized,Suffering,Cat,Unknown,Unknown,Domestic Shorthair,Tortoiseshell,Unknown,2024-10-25,2025-10-25 14:27:00,4,2026 Sep 12 12:16:21 AM,Death,12.0,0,0,10,0.015873015873015872,1.59
45698,2025 Oct 29 12:02:38 PM,14145,JoJo,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-08-22,2025-08-22 10:51:00,68,2026 Sep 12 12:16:21 AM,Adopted,0.0,0,1,8,0.9895138226882746,98.95
45697,2025 Oct 29 12:02:25 PM,14144,BiuBiu,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2025-08-22,2025-08-22 10:51:00,68,2026 Sep 12 12:16:21 AM,Adopted,0.0,0,1,8,0.9895138226882746,98.95
45686,2025 Oct 29 11:24:00 AM,17332,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Cream,2025-08-24,2025-10-26 12:09:00,3,2026 Sep 12 12:16:21 AM,Transferred,2.0,0,0,10,0.015873015873015872,1.59
45662,2025 Oct 28 07:48:49 PM,16138,Ripley,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-08-26,2025-09-30 15:06:00,28,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45656,2025 Oct 28 06:52:34 PM,14898,Pepper,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2022-09-04,2025-09-04 11:54:00,54,2026 Sep 12 12:16:21 AM,Adopted,36.0,0,1,9,0.7666666666666667,76.67
45624,2025 Oct 28 03:39:12 PM,15770,Felix,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,Tabby,2025-07-29,2025-09-22 12:10:00,36,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,9,0.9895138226882746,98.95
45623,2025 Oct 28 03:34:00 PM,6671,Buddy,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2024-04-24,2025-04-24 00:00:00,187,2026 Sep 12 12:16:21 AM,Adopted,12.0,0,1,4,0.7666666666666667,76.67
45587,2025 Oct 28 01:08:00 PM,17210,,Euthanized,Suffering,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2021-10-23,2025-10-23 11:51:00,5,2026 Sep 12 12:16:21 AM,Death,48.0,0,0,10,0.6048034934497817,60.48
45558,2025 Oct 28 11:11:00 AM,15161,Shadow,Unassisted Death - In Foster,,Kitten,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2025-08-05,2025-09-09 11:51:00,49,2026 Sep 12 12:16:21 AM,Death,1.0,0,0,9,0.0,0.0
45529,2025 Oct 28 10:02:00 AM,17385,Rusty,Reclaimed,,Cat,Male,Yes,Domestic Long Hair,Black,Unknown,2024-10-27,2025-10-27 13:09:00,1,2026 Sep 12 12:16:21 AM,Returned to owner,12.0,0,0,10,0.7666666666666667,76.67
45512,2025 Oct 27 06:47:00 PM,17169,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Unknown,2025-08-25,2025-10-22 13:25:00,5,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45508,2025 Oct 27 06:38:12 PM,17170,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2025-07-22,2025-10-22 13:25:00,5,2026 Sep 12 12:16:21 AM,Adopted,3.0,0,1,10,0.9895138226882746,98.95
45507,2025 Oct 27 06:34:53 PM,17171,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-08-25,2025-10-22 13:25:00,5,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45506,2025 Oct 27 06:34:41 PM,17050,Fawn,Adopted,,Cat,Female,Yes,Domestic Shorthair,Silver Tabby,Unknown,2025-08-11,2025-10-20 14:48:00,7,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45498,2025 Oct 27 06:08:50 PM,16726,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,Unknown,2025-07-13,2025-10-13 13:17:00,14,2026 Sep 12 12:16:21 AM,Adopted,3.0,0,1,10,0.9895138226882746,98.95
45497,2025 Oct 27 06:07:38 PM,16728,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,Tabby,2025-07-06,2025-10-13 13:17:00,14,2026 Sep 12 12:16:21 AM,Adopted,3.0,0,1,10,0.9895138226882746,98.95
45492,2025 Oct 27 05:44:33 PM,17023,Dandy,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-09-01,2025-10-20 11:14:00,7,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,10,0.9895138226882746,98.95
45491,2025 Oct 27 05:43:22 PM,15243,*zilo,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,2025-08-20,2025-09-10 15:55:00,47,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45489,2025 Oct 27 05:41:09 PM,15242,Puff,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Smoke,2025-08-20,2025-09-10 15:55:00,47,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,9,0.9895138226882746,98.95
45484,2025 Oct 27 05:19:03 PM,16812,,Adopted,,Cat,Female,Yes,Domestic Medium Hair,Brown Tabby,Unknown,2025-08-14,2025-10-14 15:29:00,13,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45482,2025 Oct 27 05:09:59 PM,17049,Eggnog,Adopted,,Cat,Male,Yes,Domestic Shorthair,Silver Tabby,Unknown,2025-08-11,2025-10-20 14:48:00,7,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45481,2025 Oct 27 05:02:58 PM,17230,,Adopted,,Cat,Female,Yes,Siamese,Tabby Point,Unknown,2025-09-04,2025-10-23 14:26:00,4,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,10,0.9895138226882746,98.95
45477,2025 Oct 27 04:45:38 PM,16916,,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Brown Tabby,2025-08-29,2025-10-17 11:08:00,10,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45476,2025 Oct 27 04:40:44 PM,17020,Fizzle,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Unknown,2025-09-01,2025-10-20 11:14:00,7,2026 Sep 12 12:16:21 AM,Adopted,1.0,0,1,10,0.9895138226882746,98.95
45467,2025 Oct 27 04:14:23 PM,16811,,Adopted,,Cat,Female,Yes,Domestic Medium Hair,Brown Tabby,Unknown,2025-08-19,2025-10-14 15:29:00,13,2026 Sep 12 12:16:21 AM,Adopted,2.0,0,1,10,0.9895138226882746,98.95
45460,2025 Oct 27 03:07:00 PM,16583,Maize,Adopted,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,White,2023-04-09,2025-10-09 17:13:00,18,2026 Sep 12 12:16:21 AM,Adopted,30.0,0,1,10,0.7666666666666667,76.67
45447,2025 Oct 27 01:41:59 PM,15053,Lollipop,Adopted,,Cat,Female,Yes,Domestic Shorthair,Muted Calico,Unknown,2024-09-06,2025-10-20 12:08:00,7,2026 Sep 12 12:16:21 AM,Adopted,13.0,0,1,10,0.7666666666666667,76.67
45443,2025 Oct 27 01:11:00 PM,17380,,Unassisted Death - In Transit,,Cat,Male,No,Domestic Medium Hair,Brown,Unknown,,2025-10-27 12:49:00,0,2026 Sep 12 12:16:21 AM,Death,3.0,1,0,10,0.044036697247706424,4.4
45432,2025 Oct 27 12:50:15 PM,16926,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-06-17,2025-10-17 12:14:00,10,2026 Sep 12 12:16:21 AM,Adopted,4.0,0,1,10,0.9047619047619048,90.48
45431,2025 Oct 27 12:49:46 PM,16925,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,Tabby,2025-06-17,2025-10-17 12:14:00,10,2026 Sep 12 12:16:21 AM,Adopted,4.0,0,1,10,0.9047619047619048,90.48
45344,2025 Oct 27 07:05:00 AM,17194,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,White,2024-10-22,2025-10-22 15:52:00,5,2026 Sep 12 12:16:21 AM,Transferred,12.0,0,0,10,0.044036697247706424,4.4
45343,2025 Oct 27 07:05:00 AM,17085,,Transfer Out,,Cat,Unknown,No,Domestic Shorthair,Brown Tabby,Unknown,2023-10-29,2025-10-21 11:13:00,6,2026 Sep 12 12:16:21 AM,Transferred,24.0,0,0,10,0.015873015873015872,1.59
45342,2025 Oct 27 07:05:00 AM,16048,Omen,Transfer Out,,Cat,Male,Yes,Domestic Shorthair,Grey Tabby,White,2025-05-28,2025-09-28 13:51:00,29,2026 Sep 12 12:16:21 AM,Transferred,4.0,0,0,9,0.9047619047619048,90.48
45341,2025 Oct 27 07:05:00 AM,16047,Trickster,Transfer Out,,Cat,Male,No,Domestic Shorthair,Blue,White,2025-05-28,2025-09-28 13:51:00,29,2026 Sep 12 12:16:21 AM,Transferred,4.0,0,0,9,0.044036697247706424,4.4
45340,2025 Oct 27 07:05:00 AM,15971,Harvest,Transfer Out,,Cat,Unknown,Unknown,Domestic Medium Hair,Blue,White,2025-06-01,2025-09-26 12:18:00,31,2026 Sep 12 12:16:21 AM,Transferred,3.0,0,0,9,0.015873015873015872,1.59
45335,2025 Oct 26 07:09:00 PM,17330,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Orange Tabby,Unknown,2025-09-28,2025-10-26 11:50:00,0,2026 Sep 12 12:16:21 AM,Transferred,1.0,0,0,10,0.015873015873015872,1.59
45334,2025 Oct 26 07:09:00 PM,17329,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-09-28,2025-10-26 11:50:00,0,2026 Sep 12 12:16:21 AM,Transferred,1.0,0,0,10,0.044036697247706424,4.4
45333,2025 Oct 26 07:09:00 PM,17328,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Cream Ginger Tabby,Unknown,2025-09-28,2025-10-26 11:50:00,0,2026 Sep 12 12:16:21 AM,Transferred,1.0,0,0,10,0.015873015873015872,1.59
45322,2025 Oct 26 05:15:00 PM,17333,Sage,Reclaimed,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2023-10-26,2025-10-26 12:21:00,0,2026 Sep 12 12:16:21 AM,Returned to owner,24.0,0,0,10,0.044036697247706424,4.4
45302,2025 Oct 26 02:33:13 PM,14108,Puma,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2025-03-21,2025-08-21 11:43:00,66,2026 Sep 12 12:16:21 AM,Adopted,5.0,0,1,8,0.9047619047619048,90.48
45301,2025 Oct 26 02:32:45 PM,14107,Cougar,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2025-03-21,2025-08-21 11:43:00,66,2026 Sep 12 12:16:21 AM,Adopted,5.0,0,1,8,0.9047619047619048,90.48
