"ID","Outcome Date","Animal ID","Name","Outcome Status","Euthanasia Reason","Type","Sex","Spayed/Neutered","Primary Breed","Primary Color","Secondary Color","Date of Birth","Intake Date","Days in Shelter","Timestamp"
"65077","2026 Mar 28 12:18:00 PM","23247",,"Transfer Out",,"Dog","Unknown","Unknown","Anatolian Shepherd","Tan","White","2026 Mar 17 12:00:00 AM","2026 Mar 24 04:55:00 PM","4","2026 Sep 12 12:15:48 AM"
"65076","2026 Mar 28 12:18:00 PM","23246",,"Transfer Out",,"Dog","Unknown","Unknown","Anatolian Shepherd","Tan","White","2026 Mar 17 12:00:00 AM","2026 Mar 24 04:55:00 PM","4","2026 Sep 12 12:15:48 AM"
"65075","2026 Mar 28 12:18:00 PM","23245",,"Transfer Out",,"Dog","Unknown","Unknown","Anatolian Shepherd","Tan","White","2026 Mar 17 12:00:00 AM","2026 Mar 24 04:55:00 PM","4","2026 Sep 12 12:15:48 AM"
"65074","2026 Mar 28 12:18:00 PM","23244",,"Transfer Out",,"Dog","Unknown","Unknown","Anatolian Shepherd","Tan","White","2026 Mar 17 12:00:00 AM","2026 Mar 24 04:55:00 PM","4","2026 Sep 12 12:15:48 AM"
"65073","2026 Mar 28 12:18:00 PM","23243",,"Transfer Out",,"Dog","Unknown","Unknown","Anatolian Shepherd","Tan","White","2026 Mar 17 12:00:00 AM","2026 Mar 24 04:55:00 PM","4","2026 Sep 12 12:15:48 AM"
"65072","2026 Mar 28 12:18:00 PM","23242",,"Transfer Out",,"Dog","Unknown","Unknown","Anatolian Shepherd","Tan","White","2024 Mar 24 12:00:00 AM","2026 Mar 24 04:55:00 PM","4","2026 Sep 12 12:15:48 AM"
"65065","2026 Mar 28 12:00:58 PM","23305","Austin","Adopted",,"Dog","Male","Yes","Chihuahua - Smooth","Black","Tan","2012 Mar 28 12:00:00 AM","2026 Mar 25 04:00:00 PM","3","2026 Sep 12 12:15:48 AM"
"65051","2026 Mar 28 11:36:00 AM","23366",,"Return to Habitat",,"Cat","Unknown","Unknown","Domestic Long Hair","White","Black","2024 Mar 26 12:00:00 AM","2026 Mar 26 03:05:00 PM","2","2026 Sep 12 12:15:48 AM"
"65050","2026 Mar 28 11:33:00 AM","23203",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Orange Tabby",,"2024 Mar 24 12:00:00 AM","2026 Mar 23 11:30:00 PM","5","2026 Sep 12 12:15:48 AM"
"65048","2026 Mar 28 11:30:00 AM","23367","Bob","Reclaimed",,"Cat","Male","Yes","Domestic Medium Hair","Grey Tabby","Black","2025 May 26 12:00:00 AM","2026 Mar 26 03:05:00 PM","2","2026 Sep 12 12:15:48 AM"
"65047","2026 Mar 28 11:27:00 AM","23256",,"Transfer Out",,"Dog","Male","Unknown","Yorkshire Terrier","Sable",,"2024 Sep 25 12:00:00 AM","2026 Mar 24 06:09:00 PM","4","2026 Sep 12 12:15:48 AM"
"65023","2026 Mar 27 07:10:41 PM","19889","Silly Goose","Adopted",,"Dog","Male","Yes","Border Collie","Black","White","2019 Jan 02 12:00:00 AM","2026 Mar 07 09:58:00 AM","20","2026 Sep 12 12:15:48 AM"
"65019","2026 Mar 27 07:03:00 PM","23236","Cosmo","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2022 Mar 24 12:00:00 AM","2026 Mar 24 02:42:00 PM","3","2026 Sep 12 12:15:48 AM"
"65014","2026 Mar 27 06:28:00 PM","21822","Yeti","Reclaimed",,"Dog","Male","Yes","Siberian Husky","Tri Color",,,"2026 Mar 16 09:00:00 PM","11","2026 Sep 12 12:15:48 AM"
"65013","2026 Mar 27 06:20:00 PM","22747","Zephyr","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black","White","2026 Jan 04 12:00:00 AM","2026 Mar 15 12:46:00 PM","12","2026 Sep 12 12:15:48 AM"
"65006","2026 Mar 27 05:54:00 PM","23324","Posey","Reclaimed",,"Dog","Female","Yes","Chihuahua - Long-hair","Tan",,"2018 Mar 26 12:00:00 AM","2026 Mar 26 01:18:00 AM","1","2026 Sep 12 12:15:48 AM"
"65005","2026 Mar 27 05:51:47 PM","23044","Penelope","Adopted",,"Cat","Female","yes","Domestic Shorthair","Black","White","2025 Mar 21 12:00:00 AM","2026 Mar 21 01:49:00 PM","6","2026 Sep 12 12:15:48 AM"
"65002","2026 Mar 27 05:40:09 PM","22594","Nana","Adopted",,"Rabbit","Female","Yes","Bunny Rabbit","Black","Grey","2025 Dec 11 12:00:00 AM","2026 Mar 11 01:37:00 PM","16","2026 Sep 12 12:15:48 AM"
"65000","2026 Mar 27 05:25:17 PM","22469","Cricket","Adopted",,"Dog","Male","Yes","Australian Kelpie","Chocolate","Tan","2024 Mar 07 12:00:00 AM","2026 Mar 07 04:53:00 PM","20","2026 Sep 12 12:15:48 AM"
"64992","2026 Mar 27 04:29:25 PM","23170",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Calico",,"2025 May 23 12:00:00 AM","2026 Mar 23 12:15:00 PM","4","2026 Sep 12 12:15:48 AM"
"64989","2026 Mar 27 04:22:37 PM","22409","Reds","Adopted",,"Dog","Male","Yes","Australian Cattle Dog","Red","White","2025 Mar 06 12:00:00 AM","2026 Mar 06 12:29:00 PM","21","2026 Sep 12 12:15:48 AM"
"64988","2026 Mar 27 04:22:23 PM","22772","Pocket","Adopted",,"Dog","Male","yes","American Pit Bull Terrier","Tri Color",,"2026 Jan 05 12:00:00 AM","2026 Mar 16 11:56:00 AM","11","2026 Sep 12 12:15:48 AM"
"64986","2026 Mar 27 04:20:00 PM","22070","Sopapilla","Transfer Out",,"Dog","Female","Unknown","Labrador Retriever","Black",,"2025 Mar 01 12:00:00 AM","2026 Mar 01 01:03:00 PM","26","2026 Sep 12 12:15:48 AM"
"64982","2026 Mar 27 04:12:01 PM","22258","Piper","Adopted",,"Cat","Female","yes","Domestic Shorthair","Brown Tabby",,"2025 Mar 03 12:00:00 AM","2026 Mar 03 01:00:00 PM","24","2026 Sep 12 12:15:48 AM"
"64981","2026 Mar 27 04:04:00 PM","22208",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Cream Ginger Tabby",,"2026 Jan 19 12:00:00 AM","2026 Mar 02 01:58:00 PM","25","2026 Sep 12 12:15:48 AM"
"64980","2026 Mar 27 04:04:00 PM","22207",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","Orange Tabby",,"2026 Jan 19 12:00:00 AM","2026 Mar 02 01:58:00 PM","25","2026 Sep 12 12:15:48 AM"
"64976","2026 Mar 27 03:06:00 PM","23376","Bob","Reclaimed",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby","White","2025 Oct 26 12:00:00 AM","2026 Mar 26 06:08:00 PM","1","2026 Sep 12 12:15:48 AM"
"64971","2026 Mar 27 03:03:00 PM","23413","Minnie","Transfer Out",,"Dog","Female","No","Chihuahua - Smooth","Black","Tan","2026 Jan 09 12:00:00 AM","2026 Mar 27 12:01:00 PM","0","2026 Sep 12 12:15:48 AM"
"64943","2026 Mar 27 01:04:00 PM","22820","Mister Mise","Reclaimed",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby","Brown Tabby","2024 Feb 17 12:00:00 AM","2026 Mar 17 12:47:00 PM","10","2026 Sep 12 12:15:48 AM"
"64934","2026 Mar 27 12:11:43 PM","22893","Persimmon","Adopted",,"Cat","Female","Yes","Domestic Shorthair","White","Brown Tabby","2025 Oct 19 12:00:00 AM","2026 Mar 19 12:11:00 PM","8","2026 Sep 12 12:15:48 AM"
"64916","2026 Mar 27 11:26:00 AM","23300",,"Stolen",,"Dog","Male","Yes","Siberian Husky","White",,"2026 Jan 28 12:00:00 AM","2026 Mar 25 02:52:00 PM","2","2026 Sep 12 12:15:48 AM"
"64902","2026 Mar 27 11:11:00 AM","22151","Derby","Transfer Out",,"Dog","Male","No","American Staffordshire Terrier","Blue","Tan Points","2025 Oct 28 12:00:00 AM","2026 Feb 28 02:18:00 PM","27","2026 Sep 12 12:15:48 AM"
"64895","2026 Mar 27 10:36:00 AM","23175",,"Transfer Out",,"Dog","Female","No","Chihuahua - Smooth","White","Tan","2022 Oct 23 12:00:00 AM","2026 Mar 23 01:02:00 PM","4","2026 Sep 12 12:15:48 AM"
"64889","2026 Mar 27 10:21:00 AM","23349",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Torbie",,,"2026 Mar 26 11:57:00 AM","1","2026 Sep 12 12:15:48 AM"
"64887","2026 Mar 27 10:13:00 AM","23394",,"Unassisted Death - In Transit",,"Kitten","Unknown","Unknown","Domestic Shorthair","Black",,,"2026 Mar 27 09:22:00 AM","0","2026 Sep 12 12:15:48 AM"
"64866","2026 Mar 26 07:08:00 PM","23239","Skye","Reclaimed",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby","White","2022 Apr 24 12:00:00 AM","2026 Mar 24 02:45:00 PM","2","2026 Sep 12 12:15:48 AM"
"64863","2026 Mar 26 06:29:00 PM","23371","Rocket","Transfer Out",,"Dog","Male","Yes","Yorkshire Terrier","Black","Grey","2025 Jun 26 12:00:00 AM","2026 Mar 26 03:57:00 PM","0","2026 Sep 12 12:15:48 AM"
"64855","2026 Mar 26 05:55:04 PM","21485","Dottie","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black","White","2025 Dec 25 12:00:00 AM","2026 Feb 12 03:10:00 PM","42","2026 Sep 12 12:15:48 AM"
"64854","2026 Mar 26 05:41:39 PM","22934","Sasha","Adopted",,"Dog","Female","yes","Doberman Pinscher","Fawn","Rust","2022 Mar 20 12:00:00 AM","2026 Mar 20 12:12:00 AM","6","2026 Sep 12 12:15:48 AM"
"64847","2026 Mar 26 05:14:37 PM","19328","Zane","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Red","White","2025 Apr 13 12:00:00 AM","2025 Dec 13 04:42:00 PM","103","2026 Sep 12 12:15:48 AM"
"64838","2026 Mar 26 04:30:00 PM","22960","Ziggy Stardust","Adopted",,"Cat","Male","Yes","Domestic Medium Hair","Black","White","2024 Mar 20 12:00:00 AM","2026 Mar 20 11:59:00 AM","6","2026 Sep 12 12:15:48 AM"
"64818","2026 Mar 26 03:02:00 PM","23066","Cat","Return to Habitat",,"Cat","Female","Yes","Domestic Shorthair","Black",,"2020 Mar 22 12:00:00 AM","2026 Mar 22 08:29:00 AM","4","2026 Sep 12 12:15:48 AM"
"64817","2026 Mar 26 03:01:17 PM","23293","Brady","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Brindle",,"2023 Mar 25 12:00:00 AM","2026 Mar 25 01:17:00 PM","1","2026 Sep 12 12:15:48 AM"
"64807","2026 Mar 26 02:35:00 PM","23199","Jessie James","Reclaimed",,"Dog","Male","No","ALASKAN HUSKY","White",,"2024 Aug 01 12:00:00 AM","2026 Mar 23 07:26:00 PM","3","2026 Sep 12 12:15:48 AM"
"64799","2026 Mar 26 01:43:00 PM","20082","Nebula","Adopted",,"Dog","Female","Yes","American Pit Bull Terrier","Brown","White","2024 Jan 06 12:00:00 AM","2026 Jan 06 12:00:00 PM","79","2026 Sep 12 12:15:48 AM"
"64796","2026 Mar 26 01:10:00 PM","21673","Buddy","Euthanized","Aggression","Dog","Male","Yes","Rhodesian Ridgeback","Red","Black","2022 Oct 18 12:00:00 AM","2026 Mar 06 04:01:00 PM","20","2026 Sep 12 12:15:48 AM"
"64780","2026 Mar 26 12:04:00 PM","22742","Luna Love","Reclaimed",,"Dog","Female","Yes","Siberian Husky","White","Black","2018 Mar 15 12:00:00 AM","2026 Mar 15 11:43:00 AM","11","2026 Sep 12 12:15:48 AM"
"64765","2026 Mar 26 11:34:00 AM","22978","Pickles","Reclaimed",,"Cat","Male","Yes","Domestic Shorthair","Black","White","2023 Mar 20 12:00:00 AM","2026 Mar 20 12:53:00 PM","6","2026 Sep 12 12:15:48 AM"
"64754","2026 Mar 26 10:40:33 AM","16612","Gingersnap","Adopted",,"Dog","Female","Yes","Rhodesian Ridgeback","Red","White","2023 Oct 10 12:00:00 AM","2025 Oct 10 01:40:00 PM","167","2026 Sep 12 12:15:48 AM"
"64752","2026 Mar 26 10:30:00 AM","23122",,"DOA",,"Puppy","Male","Unknown","American Pit Bull Terrier","Tan",,,"2026 Mar 22 05:22:00 PM","4","2026 Sep 12 12:15:48 AM"
"64751","2026 Mar 26 10:24:00 AM","23054","Coco Crisp","Euthanized","Suffering","Puppy","Male","No","Great Pyrenees","White",,"2026 Jan 10 12:00:00 AM","2026 Mar 21 03:17:00 PM","5","2026 Sep 12 12:15:48 AM"
"64748","2026 Mar 26 10:20:00 AM","23078",,"DOA","Suffering","Cat","Male","Unknown","Domestic Shorthair","Black",,"2025 Mar 22 12:00:00 AM","2026 Mar 22 08:36:00 AM","4","2026 Sep 12 12:15:48 AM"
"64742","2026 Mar 26 09:34:00 AM","23215",,"Transfer Out",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2023 Mar 24 12:00:00 AM","2026 Mar 24 11:21:00 AM","2","2026 Sep 12 12:15:48 AM"
"64741","2026 Mar 26 09:34:00 AM","23165",,"Transfer Out",,"Cat","Female","Yes","Domestic Shorthair","Grey Tabby","White","2024 Mar 23 12:00:00 AM","2026 Mar 23 11:35:00 AM","3","2026 Sep 12 12:15:48 AM"
"64720","2026 Mar 26 01:24:00 AM","15517","Puppy","Reclaimed",,"Dog","Female","Unknown","American Pit Bull Terrier","Brown","Brown","2023 Sep 16 12:00:00 AM","2025 Sep 16 02:57:00 PM","191","2026 Sep 12 12:15:48 AM"
"64718","2026 Mar 26 01:20:00 AM","23063",,"DOA","Suffering","Dog","Male","Unknown","American Pit Bull Terrier","Brown Brindle",,,"2026 Mar 22 08:25:00 AM","4","2026 Sep 12 12:15:48 AM"
"64717","2026 Mar 26 01:14:00 AM","23059","Max","Euthanized","Suffering","Puppy","Male","Unknown","Chihuahua - Smooth","White","Black","2026 Jan 31 12:00:00 AM","2026 Mar 21 05:13:00 PM","5","2026 Sep 12 12:15:49 AM"
"64712","2026 Mar 25 06:57:00 PM","22606","Maple","Adopted Altered",,"Dog","Female","Yes","American Pit Bull Terrier","Brown",,"2025 Mar 12 12:00:00 AM","2026 Mar 11 05:15:00 PM","14","2026 Sep 12 12:15:49 AM"
"64702","2026 Mar 25 06:26:18 PM","21566","Cinna","Adopted Altered",,"Cat","Female","Yes","Domestic Long Hair","Brown Tabby","White","2025 Feb 15 12:00:00 AM","2026 Feb 15 04:25:00 PM","38","2026 Sep 12 12:15:49 AM"
"64700","2026 Mar 25 06:00:00 PM","21543","Mogley","Transfer Out",,"Cat","Male","Yes","Domestic Long Hair","Tabby",,,"2026 Feb 14 12:40:00 PM","39","2026 Sep 12 12:15:49 AM"
"64699","2026 Mar 25 06:00:00 PM","20218","Morgan","Transfer Out",,"Cat","Male","Yes","Domestic Shorthair","White","Brown Tabby","2025 Sep 08 12:00:00 AM","2026 Jan 08 05:04:00 PM","76","2026 Sep 12 12:15:49 AM"
"64694","2026 Mar 25 05:42:00 PM","23042",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby","White","2026 Mar 14 12:00:00 AM","2026 Mar 21 12:51:00 PM","4","2026 Sep 12 12:15:49 AM"
"64693","2026 Mar 25 05:42:00 PM","23041",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby","White","2026 Mar 14 12:00:00 AM","2026 Mar 21 12:51:00 PM","4","2026 Sep 12 12:15:49 AM"
"64692","2026 Mar 25 05:42:00 PM","23040",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby","White","2026 Mar 14 12:00:00 AM","2026 Mar 21 12:51:00 PM","4","2026 Sep 12 12:15:49 AM"
"64691","2026 Mar 25 05:40:00 PM","23039",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby","White","2026 Mar 14 12:00:00 AM","2026 Mar 21 12:51:00 PM","4","2026 Sep 12 12:15:49 AM"
"64688","2026 Mar 25 05:34:38 PM","23166","Benji","Adopted",,"Cat","Male","yes","Domestic Shorthair","Orange Tabby",,"2021 Mar 23 12:00:00 AM","2026 Mar 23 11:39:00 AM","2","2026 Sep 12 12:15:49 AM"
"64686","2026 Mar 25 05:21:58 PM","23237","Nova","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Torbie",,"2024 Mar 24 12:00:00 AM","2026 Mar 24 02:42:00 PM","1","2026 Sep 12 12:15:49 AM"
"64682","2026 Mar 25 05:06:00 PM","23214","Scrappy","Reclaimed",,"Dog","Male","No","Norwich Terrier","Red",,"2025 May 24 12:00:00 AM","2026 Mar 24 11:43:00 AM","1","2026 Sep 12 12:15:49 AM"
"64676","2026 Mar 25 04:49:08 PM","22981",,"Adopted",,"Dog","Female","yes","German Shepherd","Black Brown","White","2025 Mar 20 12:00:00 AM","2026 Mar 20 01:06:00 PM","5","2026 Sep 12 12:15:49 AM"
"64664","2026 Mar 25 03:26:00 PM","23190",,"Transfer Out",,"Rabbit","Female","No","Bunny Rabbit","White",,"2026 Feb 23 12:00:00 AM","2026 Mar 23 02:00:00 PM","2","2026 Sep 12 12:15:49 AM"
"64663","2026 Mar 25 03:26:00 PM","23189",,"Transfer Out",,"Rabbit","Unknown","No","Bunny Rabbit","White",,"2026 Feb 23 12:00:00 AM","2026 Mar 23 02:00:00 PM","2","2026 Sep 12 12:15:49 AM"
"64643","2026 Mar 25 02:23:00 PM","21168","Mjolnir","Adopted",,"Cat","Female","Yes","Domestic Shorthair","White","Brown Tabby","2025 Nov 11 12:00:00 AM","2026 Feb 05 11:03:00 AM","48","2026 Sep 12 12:15:49 AM"
"64637","2026 Mar 25 02:01:00 PM","22792","Paris*","Transfer Out",,"Dog","Female","Yes","American Pit Bull Terrier","Blonde",,"2023 Mar 17 12:00:00 AM","2026 Mar 16 04:48:00 PM","9","2026 Sep 12 12:15:49 AM"
"64636","2026 Mar 25 02:01:00 PM","22791","Nicole*","Transfer Out",,"Dog","Female","Yes","American Pit Bull Terrier","Tiger Brindle",,"2023 Mar 17 12:00:00 AM","2026 Mar 16 04:48:00 PM","9","2026 Sep 12 12:15:49 AM"
"64635","2026 Mar 25 02:01:00 PM","21097","Babble","Transfer Out",,"Dog","Female","Yes","Mountain Cur","Brown Brindle",,"2024 Sep 04 12:00:00 AM","2026 Feb 04 02:03:00 AM","49","2026 Sep 12 12:15:49 AM"
"64634","2026 Mar 25 02:01:00 PM","23258","Hazel","Reclaimed",,"Dog","Female","Yes","Labrador Retriever","Black",,,"2026 Mar 25 03:39:00 AM","0","2026 Sep 12 12:15:49 AM"
"64616","2026 Mar 25 12:46:43 PM","18311","Fezziwig","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2025 Jun 17 12:00:00 AM","2025 Nov 20 11:12:00 AM","125","2026 Sep 12 12:15:49 AM"
"64611","2026 Mar 25 12:17:00 PM","22179","Kirby","Reclaimed",,"Cat","Female","Yes","Domestic Shorthair","Muted Calico","Muted Calico","2024 Sep 02 12:00:00 AM","2026 Mar 02 11:12:00 AM","23","2026 Sep 12 12:15:49 AM"
"64593","2026 Mar 25 11:32:00 AM","23209","Chorizo","Reclaimed",,"Dog","Male","Yes","American Pit Bull Terrier","White",,"2023 Mar 24 12:00:00 AM","2026 Mar 24 04:16:00 AM","1","2026 Sep 12 12:15:49 AM"
"64592","2026 Mar 25 11:31:00 AM","23208","Maximus","Reclaimed",,"Dog","Male","Yes","German Shepherd","Brown","Black","2019 Mar 24 12:00:00 AM","2026 Mar 24 04:13:00 AM","1","2026 Sep 12 12:15:49 AM"
"64567","2026 Mar 25 09:37:00 AM","15344","Little Girl","Adopted",,"Dog","Female","Yes","Chihuahua - Smooth","Red","White","2024 Sep 24 12:00:00 AM","2025 Sep 24 02:17:00 PM","182","2026 Sep 12 12:15:49 AM"
"64556","2026 Mar 25 08:08:00 AM","12884","Jojo","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Brindle","Brown Brindle","2023 Jan 28 12:00:00 AM","2025 Nov 13 03:19:00 PM","132","2026 Sep 12 12:15:49 AM"
"64554","2026 Mar 25 07:38:00 AM","8269","Baby Girl","Adopted",,"Dog","Female","Yes","Carolina Dog","Brown","Black","2023 Oct 11 12:00:00 AM","2025 May 29 07:00:00 PM","300","2026 Sep 12 12:15:49 AM"
"64547","2026 Mar 24 07:04:00 PM","22183","Bruno","Reclaimed",,"Dog","Male","No","American Pit Bull Terrier","Black","White","2024 Mar 02 12:00:00 AM","2026 Mar 20 01:01:00 PM","4","2026 Sep 12 12:15:49 AM"
"64546","2026 Mar 24 07:02:00 PM","22182","Fiona","Reclaimed",,"Dog","Female","Unknown","American Pit Bull Terrier","Brown","White","2024 Jan 09 12:00:00 AM","2026 Mar 20 01:01:00 PM","4","2026 Sep 12 12:15:49 AM"
"64541","2026 Mar 24 06:24:23 PM","23014",,"Adopted Altered",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby","White","2025 Mar 20 12:00:00 AM","2026 Mar 20 04:18:00 PM","4","2026 Sep 12 12:15:49 AM"
"64536","2026 Mar 24 06:02:00 PM","22427","Nixie","Adopted Altered",,"Cat","Female","Yes","Domestic Shorthair","Tortoiseshell","Black","2025 Sep 06 12:00:00 AM","2026 Mar 06 04:00:00 PM","18","2026 Sep 12 12:15:49 AM"
"64535","2026 Mar 24 05:58:00 PM","22998","Hope","Transfer Out",,"Dog","Female","No","Pembroke Welsh Corgi","Buff",,"2023 Mar 21 12:00:00 AM","2026 Mar 20 03:20:00 PM","4","2026 Sep 12 12:15:49 AM"
"64532","2026 Mar 24 05:39:00 PM","23204","Dexter","Reclaimed",,"Dog","Male","Yes","Terrier","Brown",,"2011 Mar 24 12:00:00 AM","2026 Mar 24 01:23:00 AM","0","2026 Sep 12 12:15:49 AM"
"64531","2026 Mar 24 05:38:49 PM","21557","Penelope","Adopted Altered",,"Dog","Female","Yes","American Pit Bull Terrier","Tan",,"2022 Feb 15 12:00:00 AM","2026 Feb 15 11:43:00 AM","37","2026 Sep 12 12:15:49 AM"
"64529","2026 Mar 24 05:23:16 PM","22535","Betty","Adopted",,"Dog","Female","Yes","Shiba Inu","Black","Tan","2025 Oct 09 12:00:00 AM","2026 Mar 23 01:02:00 PM","1","2026 Sep 12 12:15:49 AM"
"64527","2026 Mar 24 05:03:33 PM","22789",,"Adopted Altered",,"Dog","Male","yes","Fox Terrier - Wire-haired","Black","White","2026 Jan 12 12:00:00 AM","2026 Mar 16 04:19:00 PM","8","2026 Sep 12 12:15:49 AM"
"64512","2026 Mar 24 04:41:15 PM","22892",,"Adopted Altered",,"Cat","Male","yes","Domestic Shorthair","White","Brown Tabby","2025 Oct 19 12:00:00 AM","2026 Mar 19 12:11:00 PM","5","2026 Sep 12 12:15:49 AM"
"64510","2026 Mar 24 04:29:57 PM","22552","Bloom","Adopted Altered",,"Dog","Female","Yes","Labrador Retriever","Wheaten","White","2025 Dec 27 12:00:00 AM","2026 Mar 10 11:55:00 AM","14","2026 Sep 12 12:15:49 AM"
"64509","2026 Mar 24 04:27:00 PM","22426","Top Dollar","Transfer Out",,"Cat","Male","Yes","Domestic Medium Hair","Black","Black","2025 Mar 06 12:00:00 AM","2026 Mar 06 04:00:00 PM","18","2026 Sep 12 12:15:49 AM"
"64508","2026 Mar 24 04:27:00 PM","22795","Sister Rosetta Tharpe","Transfer Out",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2024 Mar 17 12:00:00 AM","2026 Mar 16 05:06:00 PM","8","2026 Sep 12 12:15:49 AM"
"64507","2026 Mar 24 04:27:00 PM","22900","Shrimp","Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby",,"2025 Sep 19 12:00:00 AM","2026 Mar 19 01:19:00 PM","5","2026 Sep 12 12:15:49 AM"
"64498","2026 Mar 24 03:54:07 PM","12648","Mr Kitten","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Blue","White","2022 Jul 23 12:00:00 AM","2025 Jul 23 05:23:00 PM","244","2026 Sep 12 12:15:49 AM"
"64489","2026 Mar 24 02:57:00 PM","22284","Don Don The Pom Pom","Transfer Out",,"Dog","Unknown","Unknown","Pomeranian","Black","Brown","2024 Mar 04 12:00:00 AM","2026 Mar 12 01:25:00 PM","12","2026 Sep 12 12:15:49 AM"
"64487","2026 Mar 24 02:55:00 PM","22199","Jayson","Transfer Out",,"Dog","Male","Yes","Pug","Tan",,"2021 Mar 02 12:00:00 AM","2026 Mar 02 01:07:00 PM","22","2026 Sep 12 12:15:49 AM"
"64485","2026 Mar 24 02:46:00 PM","23178","Chico","Reclaimed",,"Dog","Male","No","Poodle - Toy","Charcoal",,"2012 Mar 24 12:00:00 AM","2026 Mar 23 01:37:00 PM","1","2026 Sep 12 12:15:49 AM"
"64463","2026 Mar 24 01:24:59 PM","22056","Rockette","Adopted",,"Dog","Female","Yes","Scottish Terrier","Tan",,"2023 Feb 27 12:00:00 AM","2026 Feb 26 05:01:00 PM","26","2026 Sep 12 12:15:49 AM"
"64455","2026 Mar 24 12:55:00 PM","21217","Stitch","Adopted Altered",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2023 Feb 24 12:00:00 AM","2026 Feb 05 09:41:00 PM","47","2026 Sep 12 12:15:49 AM"
"64443","2026 Mar 24 12:22:54 PM","22854",,"Adopted",,"Dog","Female","Yes","Border Collie","Tri Color",,"2026 Jan 21 12:00:00 AM","2026 Mar 18 12:50:00 PM","6","2026 Sep 12 12:15:49 AM"
"64428","2026 Mar 24 11:34:17 AM","6280","Benji","Adopted",,"Dog","Male","Yes","Beagle","Tan","Tri Color","2024 Mar 02 12:00:00 AM","2025 Mar 30 12:00:00 AM","359","2026 Sep 12 12:15:49 AM"
"64419","2026 Mar 24 10:49:00 AM","22992",,"Transfer Out",,"Dog","Male","No","Chihuahua - Smooth","White","Brown","2025 Mar 20 12:00:00 AM","2026 Mar 20 02:42:00 PM","4","2026 Sep 12 12:15:49 AM"
"64418","2026 Mar 24 10:47:00 AM","21796","Jett","Euthanized","Suffering","Cat","Male","No","Domestic Shorthair","Black","Black","2024 Feb 20 12:00:00 AM","2026 Feb 20 11:00:00 PM","32","2026 Sep 12 12:15:49 AM"
"64410","2026 Mar 24 10:25:00 AM","21441","Biscuit","Adopted",,"Dog","Male","Yes","German Shepherd","Black","Tan","2022 Feb 19 12:00:00 AM","2026 Feb 19 02:28:00 PM","33","2026 Sep 12 12:15:49 AM"
"64393","2026 Mar 24 06:33:00 AM","22918",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Torbie",,"2024 Mar 19 12:00:00 AM","2026 Mar 19 03:57:00 PM","5","2026 Sep 12 12:15:49 AM"
"64392","2026 Mar 24 06:33:00 AM","23159",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Black",,,"2026 Mar 23 11:16:00 AM","1","2026 Sep 12 12:15:49 AM"
"64391","2026 Mar 24 06:33:00 AM","23160",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","BLUE TABBY",,"2025 Jul 23 12:00:00 AM","2026 Mar 23 11:16:00 AM","1","2026 Sep 12 12:15:49 AM"
"64374","2026 Mar 23 07:07:00 PM","23051","Neigan","Transfer Out",,"Dog","Male","Yes","Poodle - Miniature","Black",,"2024 Mar 21 12:00:00 AM","2026 Mar 21 02:31:00 PM","2","2026 Sep 12 12:15:49 AM"
